Template model,Target model,Target chemical,Target ID,Air condition,Carbon source,Target reaction,Regulation type,Normalized SoC,SoC,Positive metabolite ID,Negative metabolite ID
iYO844,iYO844_met_DHBA,"2,4-dihydroxybutyraldehyde",met_DHBA,aerobic,D-glucose,MDH,Down,1.0,0.00353811472053063,oaa_c,mal__L_c
iYO844,iYO844_met_DHBA,"2,4-dihydroxybutyraldehyde",met_DHBA,aerobic,fructose,MDH,Down,1.0,0.00534902152642905,oaa_c,mal__L_c
iYO844,iYO844_met_DHBA,"2,4-dihydroxybutyraldehyde",met_DHBA,aerobic,D-galactose,MDH,Down,1.0,0.00575877403044241,oaa_c,mal__L_c
iYO844,iYO844_met_DHBA,"2,4-dihydroxybutyraldehyde",met_DHBA,aerobic,glycerol,MDH,Down,1.0,0.004203273934988,oaa_c,mal__L_c
iYO844,iYO844_met_DHBA,"2,4-dihydroxybutyraldehyde",met_DHBA,aerobic,sucrose,MDH,Down,1.0,0.00448363642999145,oaa_c,mal__L_c
iYO844,iYO844_met_DHBA,"2,4-dihydroxybutyraldehyde",met_DHBA,aerobic,D-xylose,MDH,Down,1.0,0.00405531830495517,oaa_c,mal__L_c
iYO844,iYO844_met_DHBA,"2,4-dihydroxybutyraldehyde",met_DHBA,aerobic,L-arabinose,MDH,Down,1.0,0.00269004900357806,oaa_c,mal__L_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,D-glucose,ME2,Up,1.0,-0.0546129608034847,pyr_c,mal__L_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,D-glucose,AKGDH,Down,1.0,0.160953315148125,succoa_c,akg_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,D-glucose,ASPT,Down,0.513342236298272,0.0426642118828636,fum_c,asp__L_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,fructose,ME2,Up,1.0,-0.0587174457686399,pyr_c,mal__L_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,fructose,AKGDH,Down,1.0,0.162134177218126,succoa_c,akg_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,D-galactose,ME2,Up,1.0,-0.056865094752505,pyr_c,mal__L_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,D-galactose,AKGDH,Down,1.0,0.156840550380509,succoa_c,akg_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,glycerol,ME2,Up,1.0,-0.0557501858806084,pyr_c,mal__L_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,glycerol,AKGDH,Down,1.0,0.228655088316113,succoa_c,akg_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,sucrose,ME2,Up,1.0,-0.0608693636384053,pyr_c,mal__L_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,sucrose,AKGDH,Down,1.0,0.16109253690072,succoa_c,akg_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,D-xylose,ME2,Up,1.0,-0.05314862151212,pyr_c,mal__L_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,D-xylose,AKGDH,Down,1.0,0.156008259763659,succoa_c,akg_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,D-xylose,ASPT,Down,0.514192862246963,0.0416527460476593,fum_c,asp__L_c
iYO844,iYO844_met_GBL,4-Butyrolactone,met_GBL,aerobic,L-arabinose,AKGDH,Down,1.0,0.155928411061198,succoa_c,akg_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-glucose,GF6PTA,Up,1.0,-0.0245570513600908,glu__L_c,f6p_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-glucose,MDH,Up,0.802784983002304,-0.0432741529930298,oaa_c,mal__L_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-glucose,AKGDH,Down,1.0,0.118705862641075,succoa_c,akg_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-glucose,PGI,Down,0.736331788055,0.0767050265889708,f6p_c,g6p_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,fructose,HSST,Up,1.0,0.0458684798087131,suchms_c,succoa_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,fructose,AKGDH,Down,1.0,0.0572127288337928,succoa_c,akg_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,fructose,PDH,Down,0.817168806677613,0.0267673889035504,accoa_c,pyr_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,fructose,CS,Down,0.63613381971196,-0.00337884389884436,cit_c,oaa_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-galactose,GF6PTA,Up,1.0,-0.0221454300502429,glu__L_c,f6p_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-galactose,MDH,Up,0.798616042715955,-0.0418928458766978,oaa_c,mal__L_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-galactose,AKGDH,Down,1.0,0.110781617660938,succoa_c,akg_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-galactose,PGI,Down,0.785115380023525,0.0782684014954674,f6p_c,g6p_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-galactose,PDH,Down,0.506055757967082,0.0360451571517399,accoa_c,pyr_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,glycerol,P5CD,Up,1.0,-0.0297114685594509,glu__L_c,1pyr5c_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,glycerol,MDH,Up,0.971743190645842,-0.0539999313621991,oaa_c,mal__L_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,glycerol,ME2,Up,0.926737835545112,-0.0926847977102707,pyr_c,mal__L_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,glycerol,ICDHyr,Up,0.900187079132743,-0.115506803246142,akg_c,icit_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,glycerol,AKGDH,Down,1.0,0.0961094711728287,succoa_c,akg_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,glycerol,PDH,Down,0.555353686593114,0.0328125279847366,accoa_c,pyr_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,glycerol,CS,Down,0.514797250982397,0.0270391788680107,cit_c,oaa_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,sucrose,MDH,Up,1.0,-0.0385683974784479,oaa_c,mal__L_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,sucrose,AKGDH,Down,1.0,0.0912639538794991,succoa_c,akg_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,sucrose,PDH,Down,0.612758696341533,0.0401845621978256,accoa_c,pyr_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-xylose,HSST,Up,1.0,0.095855865289171,suchms_c,succoa_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-xylose,AKGDH,Down,1.0,0.0506859606118259,succoa_c,akg_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-xylose,PDH,Down,0.914791946466981,0.0354772254554936,accoa_c,pyr_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,D-xylose,CS,Down,0.757162991494843,0.00734212636874259,cit_c,oaa_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,L-arabinose,MDH,Up,1.0,-0.0453003722857573,oaa_c,mal__L_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,L-arabinose,ICDHyr,Up,0.665732635652464,-0.0697762968428954,akg_c,icit_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,L-arabinose,PDH,Down,1.0,0.0335049812993482,accoa_c,pyr_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,L-arabinose,AKGDH,Down,0.726543675562973,0.0131590009408664,succoa_c,akg_c
iYO844,iYO844_met_LHMA,L-homoalanine,met_LHMA,aerobic,L-arabinose,CS,Down,0.639652305488504,0.00669401933001376,cit_c,oaa_c
iYO844,iYO844_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,aerobic,D-glucose,ACLS,Up,1.0,0.0906101405036049,alac__S_c,pyr_c
iYO844,iYO844_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,aerobic,D-glucose,PGI,Down,1.0,0.0445881829062598,f6p_c,g6p_c
iYO844,iYO844_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,aerobic,fructose,ACLS,Up,1.0,0.0929330617984612,alac__S_c,pyr_c
iYO844,iYO844_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,aerobic,D-galactose,ACLS,Up,1.0,0.0945522481469374,alac__S_c,pyr_c
iYO844,iYO844_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,aerobic,glycerol,VALTA,Up,1.0,0.0757538717833879,3mob_c,akg_c
iYO844,iYO844_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,aerobic,glycerol,ASPT,Down,1.0,0.0536700883383298,fum_c,asp__L_c
iYO844,iYO844_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,aerobic,sucrose,ACLS,Up,1.0,0.0905691472330546,alac__S_c,pyr_c
iYO844,iYO844_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,aerobic,D-xylose,ACLS,Up,1.0,0.0953732859025247,alac__S_c,pyr_c
iYO844,iYO844_met_M2P2TEN,(E)-2-methyl-2-pentenoate,met_M2P2TEN,aerobic,L-arabinose,ACLS,Up,1.0,0.0953732609671752,alac__S_c,pyr_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,ACLS,Up,1.0,0.102383407572296,alac__S_c,pyr_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,ACLS,Up,1.0,0.10386252322277,alac__S_c,pyr_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,ACLS,Up,1.0,0.105717699188252,alac__S_c,pyr_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,ASPT,Down,1.0,0.0686690106665749,fum_c,asp__L_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,PSERT,Down,0.653684740450729,0.0366911914738662,akg_c,glu__L_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,HSTPTr,Down,0.653684740450729,0.0366911914738662,akg_c,glu__L_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,APTA1i,Down,0.653684740450729,0.0366911914738662,akg_c,glu__L_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,GLUDxi,Down,0.653684740450729,0.0366911914738662,akg_c,glu__L_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,sucrose,ACLS,Up,1.0,0.102349822288101,alac__S_c,pyr_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-xylose,ACLS,Up,1.0,0.106457426009154,alac__S_c,pyr_c
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,L-arabinose,ACLS,Up,1.0,0.106519215367441,alac__S_c,pyr_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-glucose,PPCK,Up,1.0,-0.0167200700648754,pep_c,oaa_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-glucose,2S6HCCi,Up,0.986243918379248,-0.0175709318559971,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-glucose,ALATA_L,Up,0.986243918379248,-0.0175709318559971,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-glucose,MDH,Down,1.0,0.0523440232321168,oaa_c,mal__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,fructose,2S6HCCi,Up,1.0,-0.0184261344980256,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,fructose,ALATA_L,Up,1.0,-0.0184261344980256,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,fructose,PPCK,Up,0.978809374049359,-0.0197511434510446,pep_c,oaa_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,fructose,MDH,Down,1.0,0.0564755904166465,oaa_c,mal__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-galactose,2S6HCCi,Up,1.0,-0.0170311196259446,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-galactose,ALATA_L,Up,1.0,-0.0170311196259446,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-galactose,PPCK,Up,0.955805984836674,-0.0196603662580286,pep_c,oaa_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-galactose,MDH,Down,1.0,0.0582619079166007,oaa_c,mal__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,glycerol,FUM,Up,1.0,0.155812142658466,mal__L_c,fum_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,glycerol,CS,Down,1.0,0.0744878781717682,cit_c,oaa_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,glycerol,PSERT,Down,0.86372478922276,0.0530888655287419,akg_c,glu__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,glycerol,GLUDxi,Down,0.86372478922276,0.0530888655287419,akg_c,glu__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,glycerol,HSTPTr,Down,0.86372478922276,0.0530888655287419,akg_c,glu__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,glycerol,APTA1i,Down,0.86372478922276,0.0530888655287419,akg_c,glu__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,glycerol,PDH,Down,0.691735370164119,0.026081725111115,accoa_c,pyr_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,sucrose,PPCK,Up,1.0,0.0182510167979285,pep_c,oaa_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,sucrose,2S6HCCi,Up,0.859388400456619,0.00499101360481689,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,sucrose,ALATA_L,Up,0.859388400456619,0.00499101360481689,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,sucrose,PSERT,Down,1.0,0.031206672115662,akg_c,glu__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,sucrose,GLUDxi,Down,1.0,0.031206672115662,akg_c,glu__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,sucrose,HSTPTr,Down,1.0,0.031206672115662,akg_c,glu__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,sucrose,APTA1i,Down,1.0,0.031206672115662,akg_c,glu__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,sucrose,PDH,Down,0.808091956684703,0.0183471989393873,accoa_c,pyr_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,sucrose,MDH,Down,0.755902882536951,0.0148500865333429,oaa_c,mal__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-xylose,2S6HCCi,Up,1.0,-0.0169389644567139,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-xylose,ALATA_L,Up,1.0,-0.0169389644567139,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-xylose,PPCK,Up,0.960522605722604,-0.0192317896401483,pep_c,oaa_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,D-xylose,MDH,Down,1.0,0.0572642343077527,oaa_c,mal__L_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,L-arabinose,2S6HCCi,Up,1.0,-0.0169653235139915,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,L-arabinose,ALATA_L,Up,1.0,-0.0169653235139915,pyr_c,akg_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,L-arabinose,PPCK,Up,0.919532320751613,-0.0218744006057156,pep_c,oaa_c
iYO844,iYO844_met_MalSA,malate-semialdehyde,met_MalSA,aerobic,L-arabinose,MDH,Down,1.0,0.0628115041335614,oaa_c,mal__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-glucose,OCOAT1,Up,1.0,-0.044974115315271,aacoa_c,succoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-glucose,CS,Down,1.0,0.157936873957641,cit_c,accoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-glucose,PC,Down,0.673431113559016,0.136403746948832,oaa_c,pyr_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-glucose,UNK5,Down,0.618805079684653,0.132801844335808,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-glucose,ASPO1,Down,0.618805079684653,0.132801844335808,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-glucose,ASPTA,Down,0.618805079684653,0.132801844335808,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,OCOAT1,Up,1.0,-0.0423574375728109,aacoa_c,succoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,CS,Down,1.0,0.153665975921885,cit_c,accoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,UNK5,Down,0.71048660258693,0.139228626644126,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,ASPO1,Down,0.71048660258693,0.139228626644126,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,ASPTA,Down,0.71048660258693,0.139228626644126,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,PC,Down,0.700793912976435,0.138745275108073,oaa_c,pyr_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-galactose,OCOAT1,Up,1.0,-0.0423650967308733,aacoa_c,succoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-galactose,CS,Down,1.0,0.152228832429842,cit_c,accoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-galactose,PC,Down,0.671565208395671,0.133235147174738,oaa_c,pyr_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-galactose,UNK5,Down,0.643190422724897,0.131594207292641,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-galactose,ASPO1,Down,0.643190422724897,0.131594207292641,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-galactose,ASPTA,Down,0.643190422724897,0.131594207292641,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,ME2,Up,1.0,0.0341046214844945,pyr_c,mal__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,CS,Down,1.0,0.177383753941866,cit_c,accoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,ASPT,Down,0.536648941403908,0.106607991111551,fum_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,sucrose,OCOAT1,Up,1.0,-0.044957815867775,aacoa_c,succoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,sucrose,CS,Down,1.0,0.158016237123233,cit_c,accoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,sucrose,PC,Down,0.682374661675513,0.137470921127756,oaa_c,pyr_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,sucrose,UNK5,Down,0.629678144812766,0.134062293225091,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,sucrose,ASPO1,Down,0.629678144812766,0.134062293225091,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,sucrose,ASPTA,Down,0.629678144812766,0.134062293225091,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-xylose,OCOAT1,Up,1.0,-0.0419993658632802,aacoa_c,succoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-xylose,CS,Down,1.0,0.151210450340342,cit_c,accoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-xylose,PC,Down,0.676422115435633,0.132418761192197,oaa_c,pyr_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-xylose,UNK5,Down,0.644622869623812,0.130572029474899,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-xylose,ASPO1,Down,0.644622869623812,0.130572029474899,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,D-xylose,ASPTA,Down,0.644622869623812,0.130572029474899,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,L-arabinose,OCOAT1,Up,1.0,-0.04161377086685,aacoa_c,succoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,L-arabinose,CS,Down,1.0,0.151133602447434,cit_c,accoa_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,L-arabinose,PC,Down,0.675758876015503,0.130352827404673,oaa_c,pyr_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,L-arabinose,UNK5,Down,0.622875165916979,0.126963484099052,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,L-arabinose,ASPO1,Down,0.622875165916979,0.126963484099052,oaa_c,asp__L_c
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,L-arabinose,ASPTA,Down,0.622875165916979,0.126963484099052,oaa_c,asp__L_c
iYO844,iYO844_met_TIGLATE,tiglate,met_TIGLATE,aerobic,glycerol,ASPT,Down,1.0,0.0950321804098297,fum_c,asp__L_c
iYO844,iYO844_met_TIGLATE,tiglate,met_TIGLATE,aerobic,glycerol,HSTPTr,Down,0.681620993858898,0.0538829939409182,akg_c,glu__L_c
iYO844,iYO844_met_TIGLATE,tiglate,met_TIGLATE,aerobic,glycerol,PSERT,Down,0.681620993858898,0.0538829939409182,akg_c,glu__L_c
iYO844,iYO844_met_TIGLATE,tiglate,met_TIGLATE,aerobic,glycerol,APTA1i,Down,0.681620993858898,0.0538829939409182,akg_c,glu__L_c
iYO844,iYO844_met_TIGLATE,tiglate,met_TIGLATE,aerobic,glycerol,GLUDxi,Down,0.681620993858898,0.0538829939409182,akg_c,glu__L_c
iYO844,iYO844_met_TIGLATE,tiglate,met_TIGLATE,aerobic,glycerol,PC,Down,0.54683551006074,0.0364625205455875,oaa_c,pyr_c
iYO844_cbb,iYO844_dha,dihydroxyacetone,dha,aerobic,formate,PGK,Up,1.0,0.233477523859878,13dpg_c,3pg_c
iYO844_cbb,iYO844_glyc,glycerol,glyc,aerobic,formate,TPI,Up,1.0,0.0212686671478247,g3p_c,dhap_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,TPI,Up,1.0,0.0891126638189388,g3p_c,dhap_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,ACGApts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,ARBTpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,MALTpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,MANpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,FRUpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,SALCpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,MNLpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,GAMpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,PYK,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,CELBpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,GLCpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,TREpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rgly,iYO844_glyc,glycerol,glyc,aerobic,formate,SUCpts,Down,1.0,0.00774125794748402,pyr_c,pep_c
iYO844_rump,iYO844_bhb,(R)-3-hydroxybutyrate,bhb,aerobic,methanol,FUM,Up,1.0,0.795765509512144,mal__L_c,fum_c
iYO844_rump,iYO844_bhb,(R)-3-hydroxybutyrate,bhb,aerobic,methanol,ASPTA,Up,0.85810212327303,0.641178108065137,oaa_c,akg_c
iYO844_rump,iYO844_bhb,(R)-3-hydroxybutyrate,bhb,aerobic,methanol,MNLpts,Up,0.578913457936833,0.3370223921144,pyr_c,pep_c
