Reaction set,B. subtilis,C. glutamicum,E. coli,P. putida,S. cerevisiae
FDH6r;H2ASE_syn;SADT,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GSEALD;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;H2ASE_syn;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GSEALD;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GLYDHDA;HPYRDC,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GLYDHDA;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GLYDHDA;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GLYDHDA;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GLYTA;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GLYTA;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GSEALD;H2ASE_syn,0.0,0.0,1.0986122886681,0.0,0.0
FDH6r;GSEALD;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
FBA2;GLYCDy;IBTMr,0.0,0.0,1.0986122886681,0.0,0.0
GLYDHDA;MTHFR;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
PKETX;SADT;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
PKETX;SADT;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GLYDHDA;PC;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
GLYDHDA;SADT;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
GLYDHDA;PYRC;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
GLYDHDA;SPTc;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
GLYDHDA;PKETF;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
GLYDHDA;PKETX;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
MM_DASH_COA_ADD5;POX2;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
PKETX;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
PKETX;SO3TRDRD;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
MM_DASH_COA_ADD5;POX2;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
MM_DASH_COA_ADD5;POX2,0.0,0.0,1.0986122886681,0.0,0.0
MM_DASH_COA_ADD5;POX2;PY5PSH,0.0,0.0,1.0986122886681,0.0,0.0
FBA2;GDR;GLYCDy,0.0,0.0,1.0986122886681,0.0,0.0
GLYDHDA;H2ASE_syn;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
GLYDHDA;H2ASE_syn;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
FBA2;GLYCDy;GSEALD,0.0,0.0,1.0986122886681,0.0,0.0
PKETX;SPTc;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
FBA2;FDH6r;H2ASE_syn,0.0,0.0,1.0986122886681,0.0,0.0
MM_DASH_COA_ADD5;PC;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
PKETX;SO3R;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
MM_DASH_COA_ADD5;PC;POX2,0.0,0.0,1.0986122886681,0.0,0.0
MM_DASH_COA_ADD5;PFK_ppi;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
ALDD19x_P;HSDxi;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PKETX;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PKETX;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PKETX;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PKETF;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PKETF;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PKETF;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PFK_ppi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PFK_ppi;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PFK_ppi;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PFK_ppi;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PFK_ppi;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PC;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PC;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SADT;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
DHDPRx_r;GLYCDy;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
DHDPRx_r;GLYCDy;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SADT;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SADT,0.0,0.0,1.0986122886681,0.0,0.0
DHDPRx_r;GLYCDy;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
DHDPRx_r;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PYRC;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PYRC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PYRC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
DHDPRx_r;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;POR_2;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;POR_2;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;POR;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;POR;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;OOR2r;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HPYRDC;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HPYRDC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PYRDC2;URIDK2r_copy2,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HPYRDC;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HPYRDC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYDHDA;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYCDy;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYCDy;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYCDy;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYCDy;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYCDy;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYCDy;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYCDy;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;OOR2r;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDx;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;OOR2;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;OOR2;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;OCOAT3r;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;OCOAT3r;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;MTHFR;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;MTHFR5;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;MTHFR5;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;MTHFR5;POR_2,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;IOR2b;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;IOR2b;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;INOSR;MI2DH,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;IBTMr;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SHSL2r;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SHSL2r;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HPYRDC;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HPYRDC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYDHDA;SADT,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PYRC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PYRC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PYRC;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYCDy;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYCDy;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYCDy;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HPYRDC;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HPYRDC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYCDy;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYCDy;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH7;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH7;FRDO5r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r;H2ASE_syn,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH6r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FBA2;GLYCDy,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PYRC;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
DHDPRx_r;GDR;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
DHDPRx_r;GDR;URIDK2r_copy2,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SO3R;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FDH7;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FRDO5r;MTHFR5,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FRDO5r;OOR2,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYCDy;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYCDy;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYCDy;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
APSR;GLYCDy,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FldAct;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FldAct;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FldAct;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FldAct;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYCDy;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FldAct;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PYRC;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PYRC;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FldAct;GLYDHDA,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FldAct,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FRDO5r;POR_2,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FRDO5r;POR,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FRDO5r;OOR2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR;FldAct;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GLYCDy,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
ACALDCD;GLYCDy;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
PKETF;SADT;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
PKETF;SADT;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;HSDx;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
IBTMr;PFK_ppi;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
ANS2;HSDxi;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
ANS2;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
ANS2;HSDx;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
ANS2;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;HSDxi;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;IOR2b;POR_2,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
IBTMr;PFK_ppi;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SPTc;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SPTc;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
IBTMr;PFK_ppi;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SO3TRDRD;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SHSL2r;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SHSL2r;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SADT;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SADT;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;PFK_ppi;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;PFK_ppi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;PFK_ppi;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;PFK_ppi;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;PFK_ppi;SADT,0.0,0.0,1.0986122886681,0.0,0.0
HPYRDC;MTHFR;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FRDO5r;POR_2,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FRDO5r;POR,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FRDO5r;OOR2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FRDO5r;OOR2,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FRDO5r;MTHFR5,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH7;SULR3_1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH7;SULR3,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH7;FRDO5r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;STPT1,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FldAct,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FldAct;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;PC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;HSDx,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FldAct;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FldAct;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FldAct;SADT,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FldAct;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FldAct;PFK_ppi,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FldAct;GLYDHDA,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;H2ASE_syn,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r;GDR,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FDH6r,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;SPTc;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;SPTc;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;FBA2;GLYCDy,0.0,0.0,1.0986122886681,0.0,0.0
APSR2,0.0,0.0,1.0986122886681,0.0,0.0
APSR,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;SADT;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;SHSL2r;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;SHSL2r;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
APSR2;GDR;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;SHSL2r;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;SO3TRDRD;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;SO3R;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
APSR;HSDxi;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;HSDx;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;HSDx;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;DAPDH;FADMQOR,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;DAPDH;FRD,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FADMQOR;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FADMQOR;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PKETX;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FADMQOR;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FADMQOR;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FDH6r;MTHFR,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FEROc;PC,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FEROc;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FRD;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FRD;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;HSDxi;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;SPTc;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;PYRC;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;PKETX;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;PKETF;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;POX2;PY5PSH,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;PC;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;HSDxi;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FRD;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;PKETF,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PC;SO3R,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;PKETF;SUCD4,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;PKETX,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PC;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;PKETX;SUCD4,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PC;SPT_syn,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;SUCD4;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;SUCD4;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PC;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;DAAD8;HSDxi,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PC;SHSL2r,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FRD;T4HCINNOX,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PC;SADT,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FRDO5r;POR,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;FRDO5r;POR_2,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;ORNTAC;URIDK2r_copy2,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;P5CRx,0.0,0.0,1.0986122886681,0.0,0.0
DAAD8;HPYRDC;MTHFR,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;P5CRx;PC,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PKETF;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;FDH6r;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
BTCOARx;FDH6r;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;P5CRx;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;P5CRx;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PABB;PC,0.0,0.0,1.0986122886681,0.0,0.0
HSDxi;PABB;PYRC,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;SO3R;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;SHSL2r;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;SHSL2r;SPTc,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;SHSL2r;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
ACALDCD;FBA2;GLYCDy,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;SPTc;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
CHITN1;CHTNS;UAG4Ei,0.0,0.0,1.0986122886681,0.0,0.0
CHITN1;CHTNS;UDPACGLP,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;SO3TRDRD;SUCD1,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;SADT;SO3TRDRD,0.0,0.0,1.0986122886681,0.0,0.0
HSDx;PYRC;TAGO,0.0,0.0,1.0986122886681,0.0,0.0
